0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
7.956,7.64,7.605,7.974,9.707,11.973,13.063,13.573,13.966,13.913,13.805,13.605,13.358,12.791,12.371,12.024,11.685,11.518,11.103,10.465,9.981,9.369,8.862,8.393,7.967,7.683,7.54,7.592,7.857,8.455,9.256,10.032,10.538,10.53,10.303,10.02,9.845,9.697,9.582,9.509,9.392,9.241,8.885,8.476,8.188,7.952,7.636,7.317,7.082,6.909,6.789,6.736,6.721,6.997,7.383,7.926,8.395,8.521,8.492,8.433,8.198,8.34,8.514,8.595,8.577,8.708,8.753,8.666,8.336,8.097,7.507,6.978,6.692,6.506,6.478,6.804,7.991,9.641,10.633,11.184,11.605,11.583,11.6,11.524,11.354,11.309,11.243,10.871,10.527,10.286,10.003,9.565,9.034,8.321,7.686,7.197,6.805,6.646,6.5,6.661,7.936,9.795,10.795,11.301,11.509,11.068,10.736,10.707,10.577,10.483,10.931,10.441,10.144,10.091,9.859,9.205,8.682,8.362,7.8,7.274,7.001,6.819,6.756,7.091,8.422,10.224,11.483,11.813,12.147,12.052,12.027,11.841,11.563,11.292,11.178,10.671,10.267,10.116,9.88,9.563,9.08,8.393,7.686,7.19,6.944,6.803,6.608,6.998,8.226,9.889,10.855,11.467,11.475,11.443,11.485,11.452,11.342,11.076,10.849,10.409,10.132,10.152,9.986,9.545,8.98,8.295,7.628,7.169
6.765,6.647,6.626,6.927,8.133,9.998,11.079,11.642,11.812,11.711,11.709,11.466,11.186,10.937,10.756,10.253,9.844,9.671,9.254,8.578,8.024,7.673,7.516,7.089,6.682,6.492,6.332,6.507,6.779,7.223,7.931,8.784,9.238,9.4,8.706,8.235,8.155,8.114,8.116,8.058,7.99,7.891,7.618,7.367,7.11,6.992,6.806,6.569,6.281,6.081,5.99,5.977,5.996,6.106,6.384,6.82,7.226,7.314,7.424,7.579,8.082,8.22,8.465,8.639,8.802,8.774,8.747,8.536,8.142,8.045,7.54,7.127,6.933,6.759,6.661,6.948,8.146,9.818,11.02,11.562,11.698,11.458,11.582,11.339,11.18,11.017,10.29,9.874,9.605,9.417,9.205,8.861,8.404,7.885,7.436,7.029,6.733,6.586,6.549,6.833,7.477,8.649,9.513,10.167,10.283,10.281,10.191,9.863,9.863,9.728,9.853,9.728,9.616,9.481,8.813,8.551,8.295,7.944,7.379,6.993,6.609,6.481,6.389,6.526,7.411,8.761,9.746,10.232,10.479,10.427,10.294,10.16,10.332,10.273,10.002,9.597,9.697,9.604,9.161,8.483,7.996,7.697,7.149,6.626,6.37,6.129,6.046,6.245,7.267,8.65,9.635,10.208,10.533,10.625,10.661,10.602,10.543,10.342,10.213,9.833,9.364,9.208,8.984,8.399,8.199,7.738,7.311,6.882
6.543,6.381,6.305,6.506,7.484,8.813,9.774,10.392,10.615,10.458,10.32,10.123,9.806,9.572,9.387,9.0,8.702,8.11,7.825,7.851,7.695,7.375,7.057,6.696,6.411,6.195,5.996,5.99,6.193,6.574,7.118,7.851,8.368,8.553,8.569,8.512,8.442,8.468,8.458,8.462,8.303,8.032,7.798,7.191,6.832,6.671,6.978,6.715,6.497,6.215,6.057,6.024,6.093,6.227,6.541,6.878,7.266,7.466,7.498,7.511,7.542,7.683,7.854,7.671,7.74,7.757,7.575,7.487,7.343,7.375,6.964,6.642,6.424,6.16,6.035,6.338,7.083,8.348,9.166,9.719,10.005,9.757,9.647,10.14,10.163,9.9,9.842,9.384,9.038,8.953,8.689,8.23,8.035,7.602,7.136,6.737,6.458,6.188,6.115,6.153,6.975,8.073,8.542,9.268,9.99,9.505,9.225,9.546,10.085,9.968,10.095,9.813,9.529,9.375,8.998,8.581,8.127,7.807,7.247,6.78,6.489,6.372,6.148,6.342,7.126,8.261,9.277,9.827,10.073,10.242,10.418,10.439,10.482,10.351,10.257,9.933,9.509,9.126,8.752,8.364,7.99,7.664,7.098,6.723,6.513,6.388,6.182,6.217,6.906,7.746,8.777,9.785,10.147,10.155,10.177,10.088,10.143,10.049,9.842,9.607,9.292,8.981,8.799,8.483,8.071,7.586,7.229,6.634
6.419,6.253,6.105,6.291,7.078,8.161,9.02,9.693,9.56,9.455,9.717,9.762,9.843,9.764,9.523,8.989,8.672,8.481,8.15,7.756,7.457,7.24,6.856,6.452,6.219,6.043,5.803,5.792,5.94,6.308,6.854,7.581,8.004,8.134,8.261,8.324,8.179,8.061,8.007,8.048,7.947,7.881,7.639,7.378,7.167,6.984,6.755,6.449,6.199,6.045,5.825,5.818,5.876,6.051,6.362,6.811,7.17,7.355,7.357,7.317,7.31,7.364,7.484,7.663,7.853,7.844,7.908,7.83,7.511,7.288,6.831,6.412,6.214,6.1,5.992,6.18,7.059,8.162,9.102,9.86,10.216,10.193,10.093,10.106,10.226,9.992,9.669,9.548,9.283,8.937,8.772,8.477,8.124,7.794,7.215,6.706,6.18,5.951,5.8,6.274,7.112,8.298,9.2,9.889,10.18,10.196,10.066,9.976,10.197,10.112,9.987,9.708,9.335,9.073,8.756,8.356,8.024,7.605,7.054,6.668,6.494,6.339,6.121,6.303,7.139,8.236,9.043,9.783,10.179,10.182,10.242,10.223,10.412,10.222,10.148,9.894,8.986,8.951,9.23,8.767,8.379,7.923,7.257,6.784,6.59,6.467,6.337,6.541,7.37,8.486,9.305,9.963,9.931,9.725,9.362,9.836,9.834,9.798,9.747,9.365,9.066,8.858,8.561,8.218,7.955,7.674,7.155,6.629
6.331,6.196,6.014,6.129,6.983,8.088,9.156,9.778,10.015,10.097,10.042,9.907,10.011,9.627,9.562,9.214,8.942,8.857,8.451,8.067,7.633,7.484,7.061,6.643,6.197,6.012,5.838,5.749,6.003,6.4,7.057,7.779,8.294,8.365,8.354,8.521,8.523,8.287,8.39,8.536,8.45,8.305,7.993,7.671,7.427,7.279,6.824,6.455,6.225,6.075,5.739,5.708,5.809,5.994,6.318,6.85,7.328,7.52,7.061,7.038,7.098,7.164,7.278,7.124,6.97,6.905,6.875,6.828,6.717,6.383,5.867,5.495,5.302,5.213,5.03,5.204,6.012,7.237,8.272,8.862,9.18,9.219,9.298,9.241,9.463,9.298,9.092,8.767,8.323,8.132,7.847,7.558,7.27,6.887,6.225,5.732,5.497,5.381,5.209,5.371,6.163,7.36,8.293,8.932,9.395,9.439,9.416,9.403,9.526,9.352,9.281,8.884,8.557,8.367,8.09,7.691,7.489,7.125,6.315,5.818,5.595,5.519,5.405,5.456,6.245,7.344,8.198,8.683,8.897,8.806,8.93,8.853,9.031,8.938,8.91,8.581,8.21,7.952,7.667,7.277,7.093,6.836,6.166,5.729,5.511,5.438,5.27,5.381,6.161,7.28,8.145,8.66,8.925,8.974,8.982,9.03,9.262,9.207,9.112,8.809,8.463,8.277,8.028,7.739,7.543,6.969,6.351,5.891
5.594,5.512,5.396,5.469,6.265,7.358,8.251,8.927,9.23,9.224,9.171,9.009,9.107,8.912,8.706,8.365,8.141,8.004,7.736,7.396,7.208,6.714,6.172,5.747,5.526,5.387,5.268,5.176,5.293,5.622,6.251,7.003,7.535,7.678,7.62,7.451,7.341,7.346,7.361,7.525,7.526,7.398,7.251,7.024,6.89,6.527,6.105,5.7,5.494,5.407,5.329,5.205,5.243,5.416,5.745,6.262,6.746,7.16,7.23,7.26,7.344,7.498,7.615,7.652,7.702,7.658,7.701,7.698,7.594,7.052,6.349,5.9,5.683,5.613,5.62,5.783,6.864,8.48,9.381,9.732,10.223,10.471,10.41,10.416,10.738,10.52,10.439,9.924,9.737,9.715,9.543,9.325,9.044,8.345,7.509,7.004,6.776,6.719,6.652,6.838,8.036,9.464,10.435,10.812,11.276,11.124,11.056,11.014,10.881,10.562,11.173,10.021,9.425,9.761,9.762,9.469,9.266,8.496,7.51,6.922,6.689,6.626,6.524,6.681,7.884,9.527,10.631,11.042,11.332,11.415,11.572,11.533,11.704,11.38,11.223,10.582,10.161,9.953,9.672,9.379,9.151,8.276,7.327,6.725,6.223,6.04,6.247,6.62,7.39,8.902,9.88,10.293,10.52,10.494,10.427,10.459,10.771,10.885,10.995,10.596,10.207,10.114,9.796,9.48,9.261,8.467,7.509,6.919
6.677,6.466,6.516,6.611,7.753,9.619,10.734,11.296,11.633,11.669,11.524,11.258,11.417,11.358,11.272,10.926,10.51,10.26,9.853,9.242,8.821,8.17,7.717,7.218,6.926,6.793,6.782,6.652,6.709,7.069,7.889,8.874,9.511,9.696,9.701,9.559,9.339,9.261,8.972,8.855,8.59,8.769,8.498,8.01,7.998,7.579,7.112,6.988,6.961,6.833,6.7,6.492,6.433,6.347,6.853,7.696,8.212,8.538,8.871,9.064,8.952,9.299,9.433,9.513,9.497,9.106,9.212,9.43,9.325,8.41,7.876,7.385,7.12,6.918,7.029,7.214,8.625,11.036,12.087,12.103,12.146,11.845,11.692,12.1,12.136,12.004,12.212,11.71,11.297,10.947,10.828,10.718,10.581,9.491,8.348,7.642,7.326,7.29,7.398,7.524,8.913,11.336,12.264,12.248,12.313,12.075,11.962,11.862,11.803,11.63,12.082,11.518,10.904,10.615,10.553,10.54,10.41,9.241,7.917,7.456,7.222,7.071,7.085,7.237,8.711,10.705,11.291,11.628,12.031,11.868,11.931,12.029,12.026,12.156,12.295,11.787,11.168,10.837,10.733,10.614,10.175,8.963,7.943,7.304,7.027,6.882,6.915,7.019,8.258,10.498,11.731,12.163,12.425,12.32,12.428,12.294,12.255,12.15,12.339,11.949,11.443,11.349,11.016,10.711,10.066,8.975,7.902,7.292
7.029,6.927,7.012,7.107,8.374,10.675,11.804,12.115,12.113,11.903,11.875,11.621,11.432,11.186,11.034,10.658,10.241,10.135,9.839,9.48,9.196,8.511,7.823,7.297,7.036,6.879,6.843,6.68,6.826,7.298,8.165,9.312,10.107,10.448,9.978,9.852,9.75,9.742,9.722,9.719,9.726,9.914,9.528,9.336,8.816,7.84,7.334,7.031,6.704,6.525,6.413,6.143,6.167,6.416,6.927,7.725,8.426,8.834,9.242,9.53,9.588,10.205,10.338,10.457,10.589,10.607,10.856,11.129,10.512,9.3,8.213,7.59,7.386,7.292,7.388,7.691,9.479,12.56,13.503,13.491,13.354,13.18,13.285,13.382,13.417,13.163,13.73,13.371,13.22,13.003,12.937,12.873,12.025,10.387,9.101,8.412,8.136,8.023,8.045,8.391,10.312,13.389,13.843,13.221,12.741,12.714,12.903,13.061,13.176,13.09,13.368,12.452,11.665,11.921,12.165,12.489,11.643,10.19,8.999,8.284,7.999,7.861,7.879,8.213,9.277,12.139,12.978,13.197,13.263,13.287,13.286,12.948,13.251,13.217,13.529,13.443,13.106,12.778,12.574,12.505,11.6,9.999,8.694,7.698,7.664,7.889,7.745,7.888,9.153,11.749,12.399,12.464,12.862,12.41,12.119,11.607,11.792,12.398,12.568,12.307,11.631,11.428,11.521,11.196,10.736,9.608,8.195,7.626
7.399,7.279,7.233,7.532,9.038,11.786,12.352,12.509,12.825,12.549,12.365,12.028,11.829,11.573,11.615,11.204,10.842,10.908,10.666,10.25,9.698,8.832,7.938,7.367,7.058,6.958,7.051,7.034,7.114,7.653,8.629,9.785,10.354,10.443,10.428,10.224,10.06,10.031,10.156,10.464,10.54,10.367,9.951,9.866,9.413,8.827,8.127,7.786,7.504,7.378,7.295,7.2,7.125,7.119,8.049,8.725,9.322,9.745,9.933,10.225,10.319,10.65,10.794,10.742,10.582,10.44,11.266,11.675,10.97,9.738,8.578,8.112,7.917,7.945,8.06,8.596,10.476,13.738,14.565,14.434,14.238,13.898,13.416,13.567,14.049,14.247,14.609,14.228,13.811,13.527,13.522,13.276,12.097,10.436,8.894,8.232,7.984,7.46,7.56,7.988,9.645,12.464,13.196,12.945,12.83,12.397,12.127,11.977,11.958,12.288,12.823,12.421,11.844,11.885,12.123,12.277,11.347,9.855,8.547,7.878,7.591,7.55,7.629,8.083,9.771,12.42,13.231,13.075,12.871,12.496,12.096,11.944,11.922,12.102,12.408,11.823,11.208,11.164,11.413,11.46,10.424,9.001,7.766,7.176,7.003,6.954,7.055,7.508,9.225,12.08,12.956,12.762,12.513,12.324,12.673,12.567,12.523,12.792,13.171,12.596,12.209,12.127,12.253,12.146,11.286,9.897,8.663,7.978
7.606,7.61,7.608,7.803,9.211,12.687,13.382,13.393,13.111,12.733,12.483,12.165,11.82,11.921,11.693,10.807,10.386,10.556,10.366,10.085,9.662,8.829,8.126,7.504,7.251,7.236,7.28,7.215,7.382,7.77,8.785,9.775,10.277,10.365,10.282,10.116,9.878,9.651,9.744,10.133,10.324,10.118,9.669,9.391,8.994,8.343,7.776,7.363,7.114,6.971,6.826,6.844,6.865,7.078,7.677,8.463,9.002,9.133,9.131,8.719,8.626,9.015,9.318,9.354,9.389,9.773,10.487,10.596,9.703,8.597,7.766,7.219,6.922,6.851,6.925,7.319,8.809,11.588,12.201,12.926,12.827,12.558,12.631,12.64,12.634,12.768,13.315,13.033,12.742,12.756,12.93,12.378,10.866,9.335,8.158,7.581,7.271,7.282,7.364,7.829,9.613,12.537,13.424,13.587,13.522,13.517,13.619,13.72,13.742,14.048,14.635,14.169,13.253,13.126,13.66,13.143,11.88,10.081,8.616,7.941,7.396,7.166,7.28,7.671,9.764,13.19,14.311,14.192,13.224,12.564,12.66,12.716,12.768,12.978,13.279,12.719,12.275,12.015,12.517,12.394,11.146,9.515,8.196,7.653,7.417,7.324,7.436,7.888,9.603,12.753,13.561,13.488,13.182,12.899,12.583,12.037,12.32,12.621,12.976,12.538,12.026,11.907,12.324,12.014,10.88,9.315,8.14,7.448
7.207,7.147,7.271,7.637,9.18,12.0,12.829,12.867,12.797,12.511,12.394,12.242,12.125,11.835,11.739,11.244,10.82,10.758,10.698,10.243,9.5,8.65,7.869,7.31,6.965,6.85,6.79,6.875,6.914,7.417,8.269,9.385,9.961,10.065,9.932,9.825,9.742,9.752,9.855,10.028,10.011,10.091,9.935,9.254,8.666,8.149,7.55,7.157,6.98,6.856,6.798,6.835,6.752,6.959,7.547,8.377,8.927,9.187,9.2,9.215,9.5,9.875,10.222,10.578,10.742,10.806,11.292,11.002,9.923,8.849,7.846,7.269,7.01,6.882,6.945,7.366,9.109,11.885,12.945,13.007,12.937,12.647,12.606,12.481,12.658,12.731,13.05,12.437,12.363,12.27,12.782,12.454,11.216,9.683,8.389,7.754,7.541,7.446,7.612,8.084,10.085,13.184,13.957,13.753,13.418,12.406,12.17,12.141,12.037,12.769,13.321,13.086,11.971,12.381,13.231,12.427,10.66,9.214,8.402,7.881,7.633,7.668,7.745,8.162,9.965,13.038,13.828,13.651,13.367,13.011,13.09,13.104,13.151,13.463,13.453,12.571,12.87,13.426,13.892,13.381,12.165,10.639,9.296,8.546,8.231,8.143,8.214,8.531,9.981,12.985,13.903,13.861,13.644,13.072,12.751,12.427,12.42,12.36,12.7,12.283,11.891,12.181,12.57,12.113,11.396,9.624,8.442,8.016
7.877,7.912,7.945,8.297,10.518,13.96,14.931,14.675,14.535,13.647,13.134,13.563,13.332,13.024,12.88,12.736,12.41,12.502,12.235,11.424,10.204,9.371,8.506,7.829,7.803,7.707,7.606,7.697,7.964,8.378,9.776,10.935,11.708,11.758,11.864,11.823,11.741,11.645,11.61,12.366,12.595,12.695,12.531,11.759,11.031,10.136,9.409,8.954,8.675,8.501,8.434,8.457,8.579,8.751,9.459,10.255,10.757,10.894,10.815,10.696,10.709,10.97,11.245,11.73,12.18,12.68,13.266,12.735,11.746,10.381,9.185,8.497,8.208,8.169,8.263,8.772,10.983,14.202,15.153,15.248,14.699,13.496,13.374,13.316,13.621,14.387,15.159,15.025,14.734,14.67,15.025,14.074,12.745,10.918,9.565,8.808,8.512,8.346,8.602,9.107,11.005,14.047,14.821,14.877,14.853,14.509,14.404,14.042,14.258,14.753,15.291,14.632,14.074,14.173,13.811,12.848,11.712,10.3,8.903,8.27,7.995,7.817,7.817,8.297,10.36,13.337,13.943,13.565,13.595,13.37,13.139,12.81,13.13,13.085,13.138,12.834,12.494,12.984,13.269,12.335,11.134,9.605,8.448,7.75,7.481,7.485,7.678,8.224,9.943,12.635,13.767,13.743,13.807,13.762,13.87,13.94,13.818,14.357,14.204,13.62,13.945,14.191,14.631,13.495,12.404,10.839,9.465,8.688
8.4,8.383,8.452,8.931,11.457,14.751,15.829,15.881,15.554,15.211,15.451,15.626,15.492,15.253,15.386,14.988,14.252,14.116,13.344,12.201,11.491,10.261,8.714,8.067,7.932,8.2,7.989,8.164,8.935,9.254,10.437,11.99,13.246,13.411,13.44,13.485,13.254,13.29,13.466,13.936,14.023,13.967,13.521,12.375,11.668,10.506,9.563,9.208,9.159,9.015,8.913,8.987,9.325,9.579,10.446,11.687,12.704,13.298,13.799,13.919,13.92,14.187,14.501,14.809,14.985,15.861,16.063,15.298,14.238,12.716,11.337,10.553,10.29,10.327,10.405,11.166,13.827,18.003,19.543,19.838,19.503,18.761,18.557,18.744,18.791,18.882,19.289,19.454,18.677,18.589,18.292,17.06,15.81,13.916,12.255,11.383,11.126,11.316,11.563,11.911,14.264,18.276,19.082,18.949,18.744,18.556,18.416,18.137,17.652,17.607,18.177,17.665,17.18,17.386,16.926,15.838,14.436,12.403,10.741,9.807,9.791,9.863,9.806,10.342,12.843,16.756,18.098,18.118,17.675,17.587,17.517,17.743,17.806,17.784,18.638,18.539,18.324,18.97,18.504,17.121,15.723,13.714,12.296,11.505,11.375,11.34,11.499,12.261,15.462,19.38,21.233,21.967,21.949,21.242,20.782,20.862,20.763,21.443,22.307,21.85,21.732,21.857,20.95,19.623,18.038,15.806,13.953,12.84
12.516,12.118,12.565,13.571,16.94,21.84,23.356,23.69,24.201,23.028,22.289,20.67,20.156,20.552,20.38,21.298,21.581,21.983,20.176,19.217,17.686,15.601,14.1,13.2,12.651,12.141,12.414,12.65,13.412,14.133,15.933,17.77,19.156,19.624,19.958,19.678,19.293,18.082,17.38,17.284,16.892,17.049,16.002,14.904,13.67,12.492,11.626,10.992,10.615,10.422,10.301,10.424,10.797,11.157,12.073,13.58,14.791,15.325,15.592,15.742,15.817,15.589,15.903,16.411,16.839,17.785,17.546,16.67,15.437,13.651,12.209,11.46,11.139,11.04,11.237,11.978,15.004,19.073,20.334,20.541,20.064,18.624,18.31,18.011,18.024,19.184,19.905,19.51,19.416,20.403,20.421,19.419,17.719,15.303,13.731,12.961,12.822,12.751,12.784,13.447,16.855,21.674,22.545,22.013,21.079,20.001,19.286,18.746,18.271,17.604,18.071,18.055,18.178,19.609,19.992,19.246,17.538,15.262,13.451,12.399,11.796,11.859,12.078,13.054,16.224,20.895,21.753,21.987,22.082,21.795,21.87,21.501,20.001,19.232,19.574,19.518,20.618,21.864,21.532,19.972,18.525,16.199,14.419,13.342,12.821,12.704,12.822,13.704,17.115,21.621,22.708,22.801,22.262,21.744,21.428,21.461,21.592,22.028,22.864,22.519,22.144,22.211,21.307,19.972,17.922,15.435,13.67,12.549
12.079,11.958,12.2,13.083,16.277,20.712,21.958,21.588,20.914,19.423,18.804,18.7,17.37,17.188,17.258,17.011,17.336,18.136,17.194,15.964,14.809,13.521,12.39,11.624,11.248,11.112,11.178,11.396,11.938,12.857,14.198,16.005,17.568,18.038,18.008,17.73,17.237,16.873,16.786,17.286,18.134,18.322,17.126,16.137,15.241,14.273,13.369,12.784,12.515,12.476,12.413,12.728,13.143,13.445,14.343,15.33,15.978,15.845,15.433,15.053,14.81,14.766,15.55,15.549,16.953,17.795,17.822,17.039,15.673,14.01,12.547,11.687,11.539,11.684,11.785,12.496,14.878,18.663,20.356,21.239,21.19,20.432,19.573,19.003,18.315,17.67,18.195,18.447,18.643,18.846,18.323,17.241,15.702,13.669,12.135,11.24,10.902,10.868,10.848,11.642,14.287,18.144,19.792,20.015,19.825,19.793,19.589,19.461,18.471,18.929,19.517,19.384,19.323,18.81,17.956,17.081,15.46,13.366,12.118,11.072,10.649,10.506,10.203,11.194,13.92,17.446,18.462,18.648,18.576,18.018,17.796,17.382,17.439,17.559,17.847,17.744,17.621,17.624,17.059,15.928,14.603,13.002,11.605,10.882,10.654,10.551,10.726,11.544,14.018,17.444,18.765,18.546,17.55,16.773,16.428,16.725,16.267,15.896,16.055,15.844,15.998,16.097,15.533,14.437,12.934,11.221,9.994,9.391
9.12,8.85,9.072,9.791,11.753,14.182,14.81,15.077,15.24,15.195,14.791,14.684,14.326,13.809,13.883,13.641,14.127,14.184,13.141,12.158,11.321,10.371,9.622,8.541,8.084,7.799,7.895,8.257,8.667,9.027,9.736,10.81,11.426,11.147,11.342,11.507,11.617,11.744,11.863,12.607,13.064,12.764,12.095,11.326,10.697,9.98,9.32,8.827,8.467,8.374,8.317,8.312,8.365,8.494,8.797,9.57,10.227,10.5,10.609,10.701,10.852,11.288,11.667,12.376,13.452,13.709,13.48,13.359,12.487,11.232,10.054,9.524,9.316,9.293,9.474,10.245,13.14,17.668,19.515,20.313,20.187,19.598,19.401,18.694,18.687,18.266,18.778,18.801,20.436,20.544,20.207,19.26,17.452,15.428,13.665,12.459,11.981,12.084,12.372,13.265,15.361,20.064,20.974,20.968,20.017,19.2,18.809,18.305,18.257,18.646,19.45,19.325,19.645,19.75,20.04,18.783,17.074,14.768,13.015,12.203,11.625,11.4,11.51,12.397,14.862,18.619,19.201,19.127,18.535,17.72,17.297,16.941,16.576,17.195,18.217,18.404,19.845,20.068,19.467,18.257,16.731,14.67,12.856,11.923,11.57,11.583,11.917,12.617,15.875,20.801,21.665,21.642,21.155,20.08,19.722,19.713,20.075,20.057,21.001,20.904,21.323,21.04,20.35,19.351,17.699,15.45,13.634,12.487
12.027,11.677,11.633,12.277,15.181,19.718,20.708,20.716,19.826,19.74,19.723,19.315,18.688,18.733,19.048,19.077,19.492,18.806,17.449,16.321,14.979,13.615,12.444,11.436,11.063,10.716,10.599,10.423,11.021,12.568,14.147,15.775,16.726,16.545,15.872,14.86,14.319,14.616,15.049,15.819,17.024,16.645,15.219,13.886,13.013,12.342,11.494,10.714,10.174,9.76,9.331,9.227,9.649,10.428,11.113,12.345,13.496,14.231,14.312,14.58,14.625,15.341,15.872,16.385,17.039,17.127,16.405,15.783,14.917,13.488,12.084,11.276,10.867,10.94,11.392,12.515,15.809,21.118,23.117,23.149,22.897,22.356,22.294,22.347,22.203,23.424,24.437,24.59,24.829,24.076,23.349,21.985,19.894,17.175,15.114,13.867,13.482,13.349,13.442,14.328,17.767,22.779,24.172,23.621,23.368,23.505,23.984,23.726,24.138,24.461,25.611,25.661,25.612,24.526,24.077,23.247,21.469,18.681,16.705,15.289,14.718,14.387,14.54,15.402,18.886,24.226,25.402,25.17,25.047,24.743,24.71,24.565,24.831,25.104,25.892,25.068,25.434,25.32,23.865,23.078,20.241,17.048,15.098,14.02,13.373,13.261,13.428,14.352,17.8,22.884,24.335,24.271,23.965,23.379,23.37,23.261,23.447,24.17,25.524,25.403,25.44,24.426,23.557,22.699,21.318,18.506,16.223,15.198
15.002,14.885,14.899,15.418,19.013,24.272,25.699,23.302,25.45,24.572,24.164,24.487,23.633,22.874,23.353,24.713,24.967,24.821,23.242,21.597,20.268,18.511,17.361,16.322,15.96,15.63,15.824,16.257,17.204,19.619,21.907,24.503,25.956,25.955,25.04,24.171,23.607,23.803,24.643,26.508,27.731,27.337,25.553,23.914,22.599,21.183,19.874,18.919,18.089,17.87,18.037,18.271,18.803,19.691,20.978,22.532,24.167,24.773,24.529,23.944,23.878,24.13,25.545,27.761,29.444,29.829,29.46,28.586,27.435,26.082,23.798,21.512,20.143,19.958,19.914,20.536,21.563,26.224,32.432,33.828,33.46,32.075,30.8,30.271,29.953,30.418,32.005,34.98,36.118,34.978,33.945,32.514,30.308,27.797,24.465,21.716,20.221,19.561,19.281,19.457,20.654,25.203,31.239,32.242,32.02,31.589,30.054,28.113,27.491,27.707,28.86,31.057,31.041,30.017,29.573,28.54,26.523,23.462,19.876,17.27,15.65,14.78,14.537,14.522,15.847,19.659,23.65,25.124,24.89,24.677,24.634,24.637,24.37,24.699,25.479,26.752,26.092,24.425,23.454,22.874,21.586,19.871,17.492,15.678,14.741,14.413,14.495,14.873,16.306,20.35,26.181,27.401,27.075,25.877,25.233,25.136,24.811,24.802,25.743,27.585,27.326,26.054,23.849,22.427,20.965,19.018,16.337,14.454
13.219,12.905,12.75,12.876,13.851,17.662,22.528,23.664,23.946,23.997,23.623,22.89,22.959,23.032,23.323,24.328,23.994,23.594,22.581,20.887,18.901,17.541,16.225,14.517,13.975,13.433,13.287,13.287,13.707,15.003,16.549,18.719,20.809,21.313,20.863,20.625,20.51,20.666,21.085,22.434,23.042,22.837,21.628,19.948,18.482,16.656,15.057,13.744,13.003,12.51,12.085,11.893,11.866,12.162,12.653,13.502,14.985,16.211,16.626,16.712,16.761,17.092,18.007,19.212,18.951,18.726,18.31,17.943,17.223,15.792,14.217,12.677,11.876,11.435,11.304,11.587,12.612,16.207,21.213,21.784,22.29,21.926,21.298,20.835,20.575,20.38,20.771,22.577,22.298,21.581,21.032,20.554,19.515,17.909,15.666,13.971,13.322,13.311,13.41,13.729,14.947,19.168,24.769,24.728,24.311,24.367,23.813,23.62,23.587,23.819,24.958,27.224,27.195,26.05,25.397,24.748,23.011,20.799,18.142,15.786,15.26,14.751,14.56,14.594,15.332,19.777,25.515,26.527,26.176,25.173,24.001,24.148,24.183,24.603,25.674,28.089,27.85,26.893,26.006,24.744,23.038,20.764,18.595,16.452,15.058,14.556,14.467,14.781,16.089,19.953,25.668,26.465,26.069,24.084,22.317,21.67,20.96,21.876,23.662,26.264,26.496,21.617,23.986,22.674,20.658,19.737,17.716,15.578
14.452,13.975,13.84,13.716,14.754,18.382,24.464,25.991,25.889,24.841,23.687,23.82,23.525,23.525,24.332,25.871,26.03,25.095,23.908,22.173,20.719,19.147,17.517,16.418,15.674,15.114,14.664,14.442,14.473,15.0,16.123,17.604,19.094,19.53,19.182,18.923,18.861,19.0,19.545,20.896,21.171,20.603,19.435,17.908,16.412,15.278,14.065,13.053,12.204,11.712,11.467,11.378,11.49,11.809,12.401,13.49,14.811,15.972,16.429,16.661,16.783,17.089,18.152,18.74,18.414,17.961,17.665,17.374,16.614,15.426,13.695,12.268,11.317,10.943,10.883,10.887,11.936,14.835,19.295,20.514,20.063,19.702,19.882,19.953,19.836,20.066,21.221,22.812,22.367,21.406,20.809,20.0,18.814,17.09,14.931,12.66,12.055,11.827,11.745,11.735,12.384,15.495,20.167,21.007,20.91,20.792,19.869,19.489,18.884,19.428,20.847,23.132,23.016,23.194,22.685,22.188,21.241,19.729,16.956,14.955,14.046,13.893,13.798,14.178,15.325,18.891,23.801,24.7,25.465,25.268,24.949,24.76,24.278,25.242,26.506,27.859,26.517,25.397,24.417,23.274,22.255,20.274,17.746,15.525,14.271,13.322,13.189,13.562,14.273,17.642,22.701,23.984,23.657,23.274,22.595,22.796,22.939,23.335,24.204,25.749,25.191,24.021,22.987,22.345,20.934,19.166,16.348,13.861
